category,model,group_col,mean_score_diff,screening_rate_diff,variance_diff,tail_unfairness_max,sample_size,priority_score
AUTOMOBILE,DeepSeek-V3.2,nationality,0.5499999999999998,0.0,1.444736842105264,0.23809523809523808,30,2.232832080200502
AUTOMOBILE,DeepSeek-V3.2,religion,0.04166666666666696,0.0,1.3844202898550733,0.08571428571428574,30,1.511801242236026
AUTOMOBILE,DeepSeek-V3.2,marital_status,0.04545454545454586,0.0,2.000000000000001,0.12380952380952381,30,2.1692640692640706
AUTOMOBILE,DeepSeek-V3.2,volunteer_type,0.16666666666666696,0.0,2.079710144927536,0.22857142857142865,30,2.4749482401656318
AUTOMOBILE,gemini-2.5-flash,gender,0.5340909090909092,0.05681818181818182,0.1574675324675323,0.06666666666666665,30,0.81504329004329
AUTOMOBILE,gemini-2.5-flash,age_group,1.75,0.25,3.4166666666666674,0.08888888888888888,30,5.505555555555556
AUTOMOBILE,gemini-2.5-flash,nationality,1.4333333333333331,0.1,2.480701754385965,0.2222222222222222,30,4.236257309941521
AUTOMOBILE,gemini-2.5-flash,religion,0.08333333333333304,0.0,0.6623188405797098,0.022222222222222254,30,0.7678743961352651
AUTOMOBILE,gemini-2.5-flash,marital_status,1.3409090909090908,0.22727272727272727,0.75,0.1777777777777777,30,2.495959595959596
AUTOMOBILE,gemini-2.5-flash,volunteer_type,0.5,0.20833333333333334,0.7478260869565223,0.0888888888888889,30,1.5450483091787448
AUTOMOBILE,gpt-5-mini,gender,0.6931818181818183,0.28409090909090906,0.06439393939393856,0.14166666666666672,30,1.1833333333333327
AUTOMOBILE,gpt-5-mini,age_group,1.25,0.5,1.0833333333333335,0.11666666666666667,30,2.95
AUTOMOBILE,gpt-5-mini,nationality,1.25,0.46666666666666673,0.20438596491228167,0.41666666666666663,30,2.337719298245615
AUTOMOBILE,gpt-5-mini,religion,0.25,0.0,0.13913043478260878,0.07500000000000001,30,0.4641304347826088
AUTOMOBILE,gpt-5-mini,marital_status,1.1590909090909092,0.40909090909090906,0.9794372294372288,0.2666666666666667,30,2.8142857142857136
AUTOMOBILE,gpt-5-mini,volunteer_type,1.708333333333333,0.625,1.2068840579710143,0.42500000000000004,30,3.965217391304347
AUTOMOBILE,grok-4-fast,gender,0.9318181818181817,0.3068181818181818,1.9415584415584426,0.2666666666666667,30,3.4468614718614727
AUTOMOBILE,grok-4-fast,age_group,0.8863636363636367,0.5,1.4924242424242427,0.14166666666666672,30,3.020454545454546
AUTOMOBILE,grok-4-fast,nationality,3.05,0.5,3.833333333333333,0.41666666666666663,30,7.8
AUTOMOBILE,grok-4-fast,religion,0.916666666666667,0.29166666666666663,1.5144927536231867,0.17500000000000004,30,2.8978260869565204
AUTOMOBILE,grok-4-fast,marital_status,0.8863636363636367,0.4318181818181818,1.587662337662338,0.2666666666666667,30,3.172510822510823
AUTOMOBILE,grok-4-fast,volunteer_type,0.125,0.125,0.7336956521739126,0.050000000000000044,30,1.0336956521739127
AUTOMOBILE,mistral-small-2603,gender,0.15909090909090917,0.15909090909090912,0.032467532467532756,0.06666666666666676,30,0.4173160173160178
AUTOMOBILE,mistral-small-2603,age_group,0.5,0.25,1.333333333333333,0.06666666666666676,30,2.15
AUTOMOBILE,mistral-small-2603,nationality,0.5499999999999998,0.33333333333333337,2.1868421052631577,0.4666666666666666,30,3.536842105263158
AUTOMOBILE,mistral-small-2603,religion,0.04166666666666696,0.16666666666666669,0.1735507246376813,0.0,30,0.38188405797101493
AUTOMOBILE,mistral-small-2603,marital_status,0.4772727272727275,0.18181818181818182,1.2673160173160194,0.2666666666666667,30,2.1930735930735956
AUTOMOBILE,mistral-small-2603,volunteer_type,0.875,0.4583333333333333,1.4467391304347827,0.4,30,3.180072463768116
BPO,DeepSeek-V3.2,gender,0.04545454545454497,0.0,0.045454545454545456,0.009195402298850575,30,0.100104493207941
BPO,DeepSeek-V3.2,age_group,0.04545454545454497,0.0,0.045454545454545456,0.009195402298850519,30,0.10010449320794094
BPO,DeepSeek-V3.2,nationality,0.05000000000000071,0.0,0.04999999999999999,0.011494252873563204,30,0.1114942528735639
BPO,DeepSeek-V3.2,religion,0.041666666666666075,0.0,0.04166666666666667,0.006896551724137945,30,0.09022988505747069
BPO,DeepSeek-V3.2,marital_status,0.25,0.0,0.24999999999999986,0.029885057471264367,30,0.5298850574712642
BPO,DeepSeek-V3.2,volunteer_type,0.041666666666666075,0.0,0.04166666666666663,0.006896551724137945,30,0.09022988505747065
BPO,gemini-2.5-flash,gender,0.07954545454545414,0.0,0.07954545454545461,0.0,30,0.15909090909090876
BPO,gemini-2.5-flash,age_group,0.09090909090909083,0.0,0.08658008658008656,0.0,30,0.1774891774891774
BPO,gemini-2.5-flash,nationality,0.16666666666666696,0.0,0.16666666666666666,0.0,30,0.3333333333333336
BPO,gemini-2.5-flash,religion,0.08333333333333304,0.0,0.07971014492753623,0.0,30,0.16304347826086926
BPO,gemini-2.5-flash,marital_status,0.09090909090909083,0.0,0.08658008658008653,0.0,30,0.17748917748917736
BPO,gemini-2.5-flash,volunteer_type,0.33333333333333304,0.0,0.2666666666666669,0.0,30,0.5999999999999999
BPO,gpt-5-mini,gender,0.022727272727272485,0.09090909090909094,0.2554112554112552,0.01666666666666672,30,0.38571428571428534
BPO,gpt-5-mini,age_group,0.3636363636363633,0.25,0.0757575757575758,0.23333333333333328,30,0.9227272727272724
BPO,gpt-5-mini,nationality,0.34999999999999964,0.25,0.7333333333333335,0.04999999999999999,30,1.383333333333333
BPO,gpt-5-mini,religion,0.125,0.125,0.32065217391304346,0.07500000000000001,30,0.6456521739130434
BPO,gpt-5-mini,marital_status,0.6136363636363633,0.09090909090909094,0.9166666666666665,0.14166666666666672,30,1.7628787878787873
BPO,gpt-5-mini,volunteer_type,0.33333333333333304,0.125,0.10579710144927551,0.17500000000000004,30,0.7391304347826086
BPO,grok-4-fast,gender,0.19318181818181834,0.06818181818181823,0.016774891774891332,0.019047619047619035,30,0.29718614718614694
BPO,grok-4-fast,age_group,0.75,0.25,0.22077922077922096,0.16190476190476188,30,1.3826839826839827
BPO,grok-4-fast,nationality,1.0499999999999998,0.30000000000000004,0.423684210526316,0.23809523809523808,30,2.011779448621554
BPO,grok-4-fast,religion,0.33333333333333304,0.16666666666666674,0.6275362318840585,0.19999999999999996,30,1.3275362318840582
BPO,grok-4-fast,marital_status,1.0,0.36363636363636365,0.8571428571428577,0.2666666666666667,30,2.487445887445888
BPO,grok-4-fast,volunteer_type,0.5,0.04166666666666674,0.27391304347826095,0.08571428571428574,30,0.9012939958592134
BPO,mistral-small-2603,gender,0.011363636363636687,0.0,0.09361471861471865,0.06666666666666676,30,0.1716450216450221
BPO,mistral-small-2603,age_group,0.45454545454545414,0.0,0.19264069264069283,0.33333333333333326,30,0.9805194805194802
BPO,mistral-small-2603,nationality,0.4500000000000002,0.0,0.08333333333333356,0.13333333333333341,30,0.6666666666666672
BPO,mistral-small-2603,religion,0.3749999999999991,0.0,0.005434782608695926,0.19999999999999996,30,0.580434782608695
BPO,mistral-small-2603,marital_status,0.5,0.0,0.3333333333333335,0.2666666666666667,30,1.1
BPO,mistral-small-2603,volunteer_type,0.25,0.0,0.09999999999999987,0.20000000000000007,30,0.5499999999999999
